drag rope pump hose needs replacing,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,drag rope pump hose,needs replacing
replacing needed for drag rope pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,drag rope pump hose,needs replacing
drag rope pump hose needs to be replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,drag rope pump hose,needs replacing
replace drag rope pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,drag rope pump hose,needs replacing
drag rope pump hose requires replacing,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,drag rope pump hose,needs replacing
gauges require replacing,PhysicalObject,gauges,requires replacing
gauges need replacing,PhysicalObject,gauges,requires replacing
replacing required for gauges,PhysicalObject,gauges,requires replacing
replace gauges needed,PhysicalObject,gauges,requires replacing
gauges need to be replaced,PhysicalObject,gauges,requires replacing
engine pump hose needs repair,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine pump hose,needs repair
repair needed for engine pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine pump hose,needs repair
engine pump hose needs to be repaired,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine pump hose,needs repair
engine pump hose requires repair,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine pump hose,needs repair
need repair for engine pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine pump hose,needs repair
shaft requires replacing,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,shaft,requires replacing
replacing required for shaft,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,shaft,requires replacing
shaft needs replacing,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,shaft,requires replacing
replace shaft needed,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,shaft,requires replacing
shaft needs to be replaced,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,shaft,requires replacing
air brake line needs replacing,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air brake line,needs replacing
replace air brake line,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air brake line,needs replacing
air brake line requires replacing,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air brake line,needs replacing
air brake line needs to be replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air brake line,needs replacing
replacing needed for air brake line,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air brake line,needs replacing
boom cylinder hose needs replacing,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,boom cylinder hose,needs replacing
replacing needed for boom cylinder hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,boom cylinder hose,needs replacing
boom cylinder hose needs to be replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,boom cylinder hose,needs replacing
replace boom cylinder hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,boom cylinder hose,needs replacing
boom cylinder hose requires replacing,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,boom cylinder hose,needs replacing
dogbone bolt needs replaced,PhysicalObject/HoldingObject/FasteningObject,dogbone bolt,needs replaced
replace dogbone bolt needed,PhysicalObject/HoldingObject/FasteningObject,dogbone bolt,needs replaced
dogbone bolt needs to be replaced,PhysicalObject/HoldingObject/FasteningObject,dogbone bolt,needs replaced
dogbone bolt requires replaced,PhysicalObject/HoldingObject/FasteningObject,dogbone bolt,needs replaced
replace the dogbone bolt,PhysicalObject/HoldingObject/FasteningObject,dogbone bolt,needs replaced
dust flap needs replaced,PhysicalObject/ProtectingObject/EnvironmentProtectingObject,dust flap,needs replaced
dust flap needs to be replaced,PhysicalObject/ProtectingObject/EnvironmentProtectingObject,dust flap,needs replaced
replace dust flap needed,PhysicalObject/ProtectingObject/EnvironmentProtectingObject,dust flap,needs replaced
need to replace dust flap,PhysicalObject/ProtectingObject/EnvironmentProtectingObject,dust flap,needs replaced
dust flap replacement needed,PhysicalObject/ProtectingObject/EnvironmentProtectingObject,dust flap,needs replaced
cabin door struts require replacing,PhysicalObject/HoldingObject/StructuralSupportingObject,cabin door struts,require replacing
replacing required for cabin door struts,PhysicalObject/HoldingObject/StructuralSupportingObject,cabin door struts,require replacing
cabin door struts need replacing,PhysicalObject/HoldingObject/StructuralSupportingObject,cabin door struts,require replacing
cabin door struts need to be replaced,PhysicalObject/HoldingObject/StructuralSupportingObject,cabin door struts,require replacing
replace cabin door struts needed,PhysicalObject/HoldingObject/StructuralSupportingObject,cabin door struts,require replacing
belly plate bolt needs replaced,PhysicalObject/HoldingObject/FasteningObject,belly plate bolt,needs replaced
belly plate bolt needs to be replaced,PhysicalObject/HoldingObject/FasteningObject,belly plate bolt,needs replaced
replace belly plate bolt needed,PhysicalObject/HoldingObject/FasteningObject,belly plate bolt,needs replaced
belly plate bolt replacement needed,PhysicalObject/HoldingObject/FasteningObject,belly plate bolt,needs replaced
belly plate bolt requires replacement,PhysicalObject/HoldingObject/FasteningObject,belly plate bolt,needs replaced
brake pump hose needs extending,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake pump hose,needs extending
extending needed for brake pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake pump hose,needs extending
brake pump hose requires extending,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake pump hose,needs extending
need extending brake pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake pump hose,needs extending
extend brake pump hose needed,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake pump hose,needs extending
cooler fan hose needs clean out,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,needs clean out
clean out needed for cooler fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,needs clean out
cooler fan hose needs to be cleaned,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,needs clean out
need clean out cooler fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,needs clean out
clean out required for cooler fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,needs clean out
engine bay light needs replacing,PhysicalObject/EmittingObject/LightObject,engine bay light,needs replacing
replace engine bay light,PhysicalObject/EmittingObject/LightObject,engine bay light,needs replacing
engine bay light needs to be replaced,PhysicalObject/EmittingObject/LightObject,engine bay light,needs replacing
engine bay light requires replacing,PhysicalObject/EmittingObject/LightObject,engine bay light,needs replacing
replacing needed for engine bay light,PhysicalObject/EmittingObject/LightObject,engine bay light,needs replacing
swing motor hose needs replacing,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing motor hose,needs replacing
replacing needed for swing motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing motor hose,needs replacing
swing motor hose needs to be replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing motor hose,needs replacing
swing motor hose requires replacing,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing motor hose,needs replacing
replace swing motor hose needed,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing motor hose,needs replacing
brake filter hose needs replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake filter hose,needs replaced
replace brake filter hose needed,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake filter hose,needs replaced
brake filter hose needs to be replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake filter hose,needs replaced
brake filter hose requires replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake filter hose,needs replaced
needs replaced brake filter hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake filter hose,needs replaced
dragline air conditioner needs change out,PhysicalObject/EmittingObject/ElectricCoolingObject,dragline air conditioner,need change out
change out needed for dragline air conditioner,PhysicalObject/EmittingObject/ElectricCoolingObject,dragline air conditioner,need change out
dragline air conditioner needs to change out,PhysicalObject/EmittingObject/ElectricCoolingObject,dragline air conditioner,need change out
dragline air conditioner requires change out,PhysicalObject/EmittingObject/ElectricCoolingObject,dragline air conditioner,need change out
need change out dragline air conditioner,PhysicalObject/EmittingObject/ElectricCoolingObject,dragline air conditioner,need change out
walk motor brake switches need cleaning,PhysicalObject/HumanInteractionObject/HandInteractionObject,walk motor brake switches,need cleaning
cleaning needed for walk motor brake switches,PhysicalObject/HumanInteractionObject/HandInteractionObject,walk motor brake switches,need cleaning
walk motor brake switches need to be cleaned,PhysicalObject/HumanInteractionObject/HandInteractionObject,walk motor brake switches,need cleaning
need cleaning for walk motor brake switches,PhysicalObject/HumanInteractionObject/HandInteractionObject,walk motor brake switches,need cleaning
clean walk motor brake switches needed,PhysicalObject/HumanInteractionObject/HandInteractionObject,walk motor brake switches,need cleaning
drag rope pump bolt needs replacing,PhysicalObject/HoldingObject/FasteningObject,drag rope pump bolt,needs replacing
replace drag rope pump bolt,PhysicalObject/HoldingObject/FasteningObject,drag rope pump bolt,needs replacing
drag rope pump bolt requires replacing,PhysicalObject/HoldingObject/FasteningObject,drag rope pump bolt,needs replacing
drag rope pump bolt needs a replacement,PhysicalObject/HoldingObject/FasteningObject,drag rope pump bolt,needs replacing
drag rope pump bolt is needing replacement,PhysicalObject/HoldingObject/FasteningObject,drag rope pump bolt,needs replacing
slew pump hose needs clean out,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew pump hose,needs clean out
clean out needed for slew pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew pump hose,needs clean out
slew pump hose needs to be cleaned,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew pump hose,needs clean out
needs clean out for slew pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew pump hose,needs clean out
clean out required on slew pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew pump hose,needs clean out
swing brake hose needs replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,needs replaced
replace swing brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,needs replaced
swing brake hose needs to be replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,needs replaced
swing brake hose requires replacement,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,needs replaced
replacement needed for swing brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,needs replaced
cooler hose is blown,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler hose,blown
blown cooler hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler hose,blown
cooler hose has blown,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler hose,blown
replace blown cooler hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler hose,blown
blown hose in cooler,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler hose,blown
pump contamination switch unserviceable,PhysicalObject/SensingObject/ConcentrationSensingObject,pump contamination switch,unserviceable
unserviceable pump contamination switch,PhysicalObject/SensingObject/ConcentrationSensingObject,pump contamination switch,unserviceable
pump contamination switch is unserviceable,PhysicalObject/SensingObject/ConcentrationSensingObject,pump contamination switch,unserviceable
replace unserviceable pump contamination switch,PhysicalObject/SensingObject/ConcentrationSensingObject,pump contamination switch,unserviceable
pump contamination switch found unserviceable,PhysicalObject/SensingObject/ConcentrationSensingObject,pump contamination switch,unserviceable
pump chip sensor harness unserviceable,PhysicalObject/HoldingObject/StructuralSupportingObject,pump chip sensor harness,unserviceable
pump chip sensor harness is unserviceable,PhysicalObject/HoldingObject/StructuralSupportingObject,pump chip sensor harness,unserviceable
unserviceable pump chip sensor harness,PhysicalObject/HoldingObject/StructuralSupportingObject,pump chip sensor harness,unserviceable
replace unserviceable pump chip sensor harness,PhysicalObject/HoldingObject/StructuralSupportingObject,pump chip sensor harness,unserviceable
pump chip sensor harness found unserviceable,PhysicalObject/HoldingObject/StructuralSupportingObject,pump chip sensor harness,unserviceable
drivers window has a fault,PhysicalObject/ControllingObject/SpaceAccessObject,drivers window,fault
fault in drivers window,PhysicalObject/ControllingObject/SpaceAccessObject,drivers window,fault
drivers window fault found,PhysicalObject/ControllingObject/SpaceAccessObject,drivers window,fault
drivers window is faulty,PhysicalObject/ControllingObject/SpaceAccessObject,drivers window,fault
replace drivers window fault,PhysicalObject/ControllingObject/SpaceAccessObject,drivers window,fault
box coupling unserviceable,PhysicalObject/InterfacingObject/NonDetachableCoupling,box coupling,unserviceable
box coupling is unserviceable,PhysicalObject/InterfacingObject/NonDetachableCoupling,box coupling,unserviceable
unserviceable box coupling,PhysicalObject/InterfacingObject/NonDetachableCoupling,box coupling,unserviceable
replace unserviceable box coupling,PhysicalObject/InterfacingObject/NonDetachableCoupling,box coupling,unserviceable
box coupling found unserviceable,PhysicalObject/InterfacingObject/NonDetachableCoupling,box coupling,unserviceable
centrifuge hose is blown,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,centrifuge hose,blown
blown centrifuge hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,centrifuge hose,blown
centrifuge hose blown,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,centrifuge hose,blown
replace blown centrifuge hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,centrifuge hose,blown
blown hose on centrifuge,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,centrifuge hose,blown
controller filter hose unserviceable,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,controller filter hose,unserviceable
unserviceable controller filter hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,controller filter hose,unserviceable
controller filter hose is unserviceable,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,controller filter hose,unserviceable
replace unserviceable controller filter hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,controller filter hose,unserviceable
controller filter hose found unserviceable,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,controller filter hose,unserviceable
mirror is broken,PhysicalObject/GuidingObject/LightGuidingObject,mirror,broken
broken mirror,PhysicalObject/GuidingObject/LightGuidingObject,mirror,broken
mirror found broken,PhysicalObject/GuidingObject/LightGuidingObject,mirror,broken
replace broken mirror,PhysicalObject/GuidingObject/LightGuidingObject,mirror,broken
repair broken mirror,PhysicalObject/GuidingObject/LightGuidingObject,mirror,broken
clevis pin is out,PhysicalObject/HoldingObject/FasteningObject,clevis pin,out
clevis pin out,PhysicalObject/HoldingObject/FasteningObject,clevis pin,out
clevis pin has come out,PhysicalObject/HoldingObject/FasteningObject,clevis pin,out
out clevis pin,PhysicalObject/HoldingObject/FasteningObject,clevis pin,out
replace out clevis pin,PhysicalObject/HoldingObject/FasteningObject,clevis pin,out
cabin air conditioner fan unserviceable,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,cabin air conditioner fan,unserviceable
cabin air conditioner fan is unserviceable,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,cabin air conditioner fan,unserviceable
unserviceable cabin air conditioner fan,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,cabin air conditioner fan,unserviceable
replace unserviceable cabin air conditioner fan,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,cabin air conditioner fan,unserviceable
cabin air conditioner fan found unserviceable,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,cabin air conditioner fan,unserviceable
window is broken,PhysicalObject/ControllingObject/SpaceAccessObject,window,broken
broken window,PhysicalObject/ControllingObject/SpaceAccessObject,window,broken
window found broken,PhysicalObject/ControllingObject/SpaceAccessObject,window,broken
repair broken window,PhysicalObject/ControllingObject/SpaceAccessObject,window,broken
replace broken window,PhysicalObject/ControllingObject/SpaceAccessObject,window,broken
steering shaft universal joint is worn,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,steering shaft universal joint,worn
worn steering shaft universal joint,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,steering shaft universal joint,worn
steering shaft universal joint worn,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,steering shaft universal joint,worn
replace worn steering shaft universal joint,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,steering shaft universal joint,worn
steering shaft universal joint has worn,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,steering shaft universal joint,worn
speedometer is not working,PhysicalObject/SensingObject/TimeRatingObject,speedometer,not working
speedometer not working,PhysicalObject/SensingObject/TimeRatingObject,speedometer,not working
speedometer not functioning,PhysicalObject/SensingObject/TimeRatingObject,speedometer,not working
speedometer not operational,PhysicalObject/SensingObject/TimeRatingObject,speedometer,not working
speedometer has stopped working,PhysicalObject/SensingObject/TimeRatingObject,speedometer,not working
slew pump cavity low,PhysicalObject/InterfacingObject/SpaceLinkingObject,slew pump cavity,low
slew pump cavity is low,PhysicalObject/InterfacingObject/SpaceLinkingObject,slew pump cavity,low
low slew pump cavity,PhysicalObject/InterfacingObject/SpaceLinkingObject,slew pump cavity,low
cavity of slew pump low,PhysicalObject/InterfacingObject/SpaceLinkingObject,slew pump cavity,low
low level in slew pump cavity,PhysicalObject/InterfacingObject/SpaceLinkingObject,slew pump cavity,low
pto not meshing,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,pto,not meshing
pto is not meshing,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,pto,not meshing
pto found not meshing,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,pto,not meshing
not meshing pto,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,pto,not meshing
repair pto not meshing,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,pto,not meshing
transmission has slipping fault,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,transmission,slipping fault
slipping fault in transmission,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,transmission,slipping fault
transmission slipping fault present,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,transmission,slipping fault
transmission experiencing slipping fault,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,transmission,slipping fault
repair slipping fault in transmission,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,transmission,slipping fault
drag iov has a fault,PhysicalObject/PresentingObject/GraphicalDisplay,drag iov,fault
fault in drag iov,PhysicalObject/PresentingObject/GraphicalDisplay,drag iov,fault
drag iov fault found,PhysicalObject/PresentingObject/GraphicalDisplay,drag iov,fault
drag iov is faulty,PhysicalObject/PresentingObject/GraphicalDisplay,drag iov,fault
replace drag iov with fault,PhysicalObject/PresentingObject/GraphicalDisplay,drag iov,fault
generator has fault,PhysicalObject/GeneratingObject/MechanicalToElectricalEnergyGeneratingObject,generator,fault
fault in generator,PhysicalObject/GeneratingObject/MechanicalToElectricalEnergyGeneratingObject,generator,fault
generator fault found,PhysicalObject/GeneratingObject/MechanicalToElectricalEnergyGeneratingObject,generator,fault
generator is faulty,PhysicalObject/GeneratingObject/MechanicalToElectricalEnergyGeneratingObject,generator,fault
repair fault in generator,PhysicalObject/GeneratingObject/MechanicalToElectricalEnergyGeneratingObject,generator,fault
brake has temperature error,PhysicalObject/RestrictingObject/MovementRestrictingObject,brake,temperature error
temperature error in brake,PhysicalObject/RestrictingObject/MovementRestrictingObject,brake,temperature error
brake temperature error,PhysicalObject/RestrictingObject/MovementRestrictingObject,brake,temperature error
brake shows temperature error,PhysicalObject/RestrictingObject/MovementRestrictingObject,brake,temperature error
fix brake temperature error,PhysicalObject/RestrictingObject/MovementRestrictingObject,brake,temperature error
walk motor brake sensor not reading,PhysicalObject/SensingObject,walk motor brake sensor,not reading
walk motor brake sensor is not reading,PhysicalObject/SensingObject,walk motor brake sensor,not reading
sensor for walk motor brake not reading,PhysicalObject/SensingObject,walk motor brake sensor,not reading
walk motor brake sensor not functioning,PhysicalObject/SensingObject,walk motor brake sensor,not reading
not reading walk motor brake sensor,PhysicalObject/SensingObject,walk motor brake sensor,not reading
compressor not working,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,not working
compressor is not working,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,not working
not working compressor,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,not working
compressor found not working,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,not working
replace not working compressor,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,not working
pto pump contamination switch is on,PhysicalObject/SensingObject/ConcentrationSensingObject,pto pump contamination switch,on
contamination switch for pto pump on,PhysicalObject/SensingObject/ConcentrationSensingObject,pto pump contamination switch,on
pto pump contamination switch remains on,PhysicalObject/SensingObject/ConcentrationSensingObject,pto pump contamination switch,on
contamination switch on pto pump,PhysicalObject/SensingObject/ConcentrationSensingObject,pto pump contamination switch,on
pto pump contamination switch stays on,PhysicalObject/SensingObject/ConcentrationSensingObject,pto pump contamination switch,on
mast lights harness unserviceable,PhysicalObject/HoldingObject/StructuralSupportingObject,mast lights harness,unserviceable
mast lights harness is unserviceable,PhysicalObject/HoldingObject/StructuralSupportingObject,mast lights harness,unserviceable
unserviceable mast lights harness,PhysicalObject/HoldingObject/StructuralSupportingObject,mast lights harness,unserviceable
replace unserviceable mast lights harness,PhysicalObject/HoldingObject/StructuralSupportingObject,mast lights harness,unserviceable
mast lights harness found unserviceable,PhysicalObject/HoldingObject/StructuralSupportingObject,mast lights harness,unserviceable
boom hose o-ring is blown,PhysicalObject/CoveringObject/InfillingObject,boom hose o-ring,blown
blown boom hose o-ring,PhysicalObject/CoveringObject/InfillingObject,boom hose o-ring,blown
boom hose o-ring blown,PhysicalObject/CoveringObject/InfillingObject,boom hose o-ring,blown
replace blown boom hose o-ring,PhysicalObject/CoveringObject/InfillingObject,boom hose o-ring,blown
blown o-ring in boom hose,PhysicalObject/CoveringObject/InfillingObject,boom hose o-ring,blown
operator cabin air conditioner is warm,PhysicalObject/EmittingObject/ElectricCoolingObject,operator cabin air conditioner,warm
operator cabin air conditioner warm,PhysicalObject/EmittingObject/ElectricCoolingObject,operator cabin air conditioner,warm
air conditioner in operator cabin warm,PhysicalObject/EmittingObject/ElectricCoolingObject,operator cabin air conditioner,warm
operator cabin air conditioner feels warm,PhysicalObject/EmittingObject/ElectricCoolingObject,operator cabin air conditioner,warm
warm operator cabin air conditioner,PhysicalObject/EmittingObject/ElectricCoolingObject,operator cabin air conditioner,warm
operator cabin air conditioner fuse fault,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,fault
fault in air conditioner fuse,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,fault
air conditioner fuse has fault,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,fault
operator cabin air conditioner fuse is faulty,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,fault
replace faulty air conditioner fuse,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,fault
air conditioner has faults,PhysicalObject/EmittingObject/ElectricCoolingObject,air conditioner,faults
air conditioner faults found,PhysicalObject/EmittingObject/ElectricCoolingObject,air conditioner,faults
faults in air conditioner,PhysicalObject/EmittingObject/ElectricCoolingObject,air conditioner,faults
air conditioner experiencing faults,PhysicalObject/EmittingObject/ElectricCoolingObject,air conditioner,faults
repair faults in air conditioner,PhysicalObject/EmittingObject/ElectricCoolingObject,air conditioner,faults
hoist brake filter is worn,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,hoist brake filter,worn
worn hoist brake filter,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,hoist brake filter,worn
hoist brake filter worn,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,hoist brake filter,worn
replace worn hoist brake filter,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,hoist brake filter,worn
worn filter for hoist brake,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,hoist brake filter,worn
motor hose is blown,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,blown
blown motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,blown
motor hose blown,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,blown
replace blown motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,blown
blown hose in motor,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,blown
compressor is unserviceable,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,unserviceable
unserviceable compressor,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,unserviceable
compressor found unserviceable,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,unserviceable
replace unserviceable compressor,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,unserviceable
compressor needs replacement unserviceable,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,compressor,unserviceable
headboard has cracks,PhysicalObject/HoldingObject/StructuralSupportingObject,headboard,cracks
cracks found in headboard,PhysicalObject/HoldingObject/StructuralSupportingObject,headboard,cracks
cracked headboard,PhysicalObject/HoldingObject/StructuralSupportingObject,headboard,cracks
headboard is cracking,PhysicalObject/HoldingObject/StructuralSupportingObject,headboard,cracks
repair cracks in headboard,PhysicalObject/HoldingObject/StructuralSupportingObject,headboard,cracks
door frame has a hole,PhysicalObject/HoldingObject/FramingObject,door frame,hole
hole found in door frame,PhysicalObject/HoldingObject/FramingObject,door frame,hole
door frame needs repair for hole,PhysicalObject/HoldingObject/FramingObject,door frame,hole
repair hole in door frame,PhysicalObject/HoldingObject/FramingObject,door frame,hole
door frame with hole needs fixing,PhysicalObject/HoldingObject/FramingObject,door frame,hole
jockey pulley bearing is noisy,PhysicalObject/HoldingObject/JointingObject,jockey pulley bearing,noisy
noisy jockey pulley bearing,PhysicalObject/HoldingObject/JointingObject,jockey pulley bearing,noisy
jockey pulley bearing makes noise,PhysicalObject/HoldingObject/JointingObject,jockey pulley bearing,noisy
noise from jockey pulley bearing,PhysicalObject/HoldingObject/JointingObject,jockey pulley bearing,noisy
replace noisy jockey pulley bearing,PhysicalObject/HoldingObject/JointingObject,jockey pulley bearing,noisy
roller bearing is noisy,PhysicalObject/HoldingObject/JointingObject,roller bearing,noisy
noisy roller bearing,PhysicalObject/HoldingObject/JointingObject,roller bearing,noisy
roller bearing making noise,PhysicalObject/HoldingObject/JointingObject,roller bearing,noisy
noise from roller bearing,PhysicalObject/HoldingObject/JointingObject,roller bearing,noisy
replace noisy roller bearing,PhysicalObject/HoldingObject/JointingObject,roller bearing,noisy
fuel cooler mounts have cracks,PhysicalObject/HoldingObject/StructuralSupportingObject,fuel cooler mounts,cracks
cracks found in fuel cooler mounts,PhysicalObject/HoldingObject/StructuralSupportingObject,fuel cooler mounts,cracks
fuel cooler mounts cracking,PhysicalObject/HoldingObject/StructuralSupportingObject,fuel cooler mounts,cracks
cracked fuel cooler mounts,PhysicalObject/HoldingObject/StructuralSupportingObject,fuel cooler mounts,cracks
replace cracked fuel cooler mounts,PhysicalObject/HoldingObject/StructuralSupportingObject,fuel cooler mounts,cracks
equalizer bar bearing is noisy,PhysicalObject/HoldingObject/JointingObject,equalizer bar bearing,noisy
noisy equalizer bar bearing,PhysicalObject/HoldingObject/JointingObject,equalizer bar bearing,noisy
equalizer bar bearing making noisy sounds,PhysicalObject/HoldingObject/JointingObject,equalizer bar bearing,noisy
equalizer bar bearing has a noisy issue,PhysicalObject/HoldingObject/JointingObject,equalizer bar bearing,noisy
replace noisy equalizer bar bearing,PhysicalObject/HoldingObject/JointingObject,equalizer bar bearing,noisy
chassis cross member has a crack,PhysicalObject/HoldingObject/ReinforcingObject,chassis cross member,crack
crack found in chassis cross member,PhysicalObject/HoldingObject/ReinforcingObject,chassis cross member,crack
